7,3,1,5,1,1,7,4,10,3,1,2,1,3,0.365
7,3,1,5,1,1,4,1,3,1,0,2,2,1,0.09
7,3,1,5,1,1,3,8,1,4,0,2,2,3,0.2
7,3,1,5,1,1,9,9,7,2,1,4,2,0,0.07
7,3,1,5,1,1,8,1,8,3,0,3,1,0,0.015
7,3,1,5,1,1,3,2,3,1,0,1,1,0,0.075
7,3,1,5,1,1,6,1,3,1,0,3,3,5,0.155
7,3,1,5,1,1,6,5,9,1,1,4,4,4,0.23
7,3,1,5,1,1,8,10,3,4,1,3,4,5,0.26
7,3,1,5,1,1,7,10,7,4,1,3,3,2,0.395
7,3,1,5,1,1,1,9,9,3,0,2,4,3,0.14
7,3,1,5,1,1,2,2,2,1,0,3,4,5,0.19
7,3,1,5,1,1,3,4,3,3,1,2,1,5,0.155
7,3,1,5,1,1,1,9,10,4,0,2,3,5,0.185
7,3,1,5,1,1,7,3,3,1,0,2,4,5,0.71
7,3,1,5,1,1,9,6,6,1,0,3,3,3,0.145
7,3,1,5,1,1,8,3,10,3,1,3,1,3,0.355
7,3,1,5,1,1,9,4,8,4,0,3,3,3,0.125
7,3,1,5,1,1,5,10,10,5,0,1,3,4,0.295
7,3,1,5,1,1,9,9,1,3,0,2,4,5,0.31
7,3,1,5,1,1,2,10,4,4,1,2,3,0,0.105
7,3,1,5,1,1,3,9,10,3,1,2,2,1,0.14
2,4,7,1,0,1,6,5,6,4,0,2,4,4,0.25
2,4,7,1,0,1,4,8,8,2,0,1,3,0,0.145
2,4,7,1,0,1,5,6,4,2,1,2,4,1,0.09
2,4,7,1,0,1,3,4,5,4,1,4,1,1,0.295
2,4,7,1,0,1,8,3,10,5,0,3,4,0,0.15
2,4,7,1,0,1,4,7,8,3,0,3,4,2,0.2
2,4,7,1,0,1,10,10,6,5,1,2,1,2,0.055
2,4,7,1,0,1,7,3,10,5,1,3,1,0,0.025
2,4,7,1,0,1,1,1,9,3,1,2,4,1,0.13
2,4,7,1,0,1,7,6,9,3,0,4,2,0,0.12
2,4,7,1,0,1,3,2,2,4,0,1,1,5,0.205
2,4,7,1,0,1,4,4,6,3,1,3,3,0,0.345
2,4,7,1,0,1,6,5,10,5,1,1,2,1,0.14
2,4,7,1,0,1,7,10,5,4,0,1,2,0,0.12
2,4,7,1,0,1,4,4,3,5,1,2,3,5,0.425
2,4,7,1,0,1,8,5,8,4,0,3,3,4,0.205
2,4,7,1,0,1,3,8,7,4,0,1,3,2,0.305
2,4,7,1,0,1,9,8,4,5,1,3,4,3,0.15
2,4,7,1,0,1,3,9,3,4,1,1,2,3,0.16
2,4,7,1,0,1,3,4,7,1,0,1,3,1,0.665
2,4,7,1,0,1,5,8,8,2,0,4,2,3,0.16
2,4,7,1,0,1,6,7,7,4,0,3,2,1,0.24
2,4,7,1,0,1,9,5,2,4,0,3,3,5,0.205
2,4,7,1,0,1,3,3,2,1,0,1,3,5,0.385
2,4,7,1,0,1,10,1,4,5,1,3,3,1,0.085
2,4,7,1,0,1,2,6,8,4,0,2,4,2,0.43
2,4,7,1,0,1,6,4,5,3,0,4,3,1,0.395
2,4,7,1,0,1,9,4,10,4,1,3,2,4,0.35
2,4,7,1,0,1,5,5,6,3,0,1,1,2,0.135
2,4,7,1,0,1,5,6,3,4,1,3,3,5,0.175
2,4,7,1,0,1,10,10,10,5,1,3,3,2,0.095
2,4,7,1,0,1,5,6,10,2,0,3,2,0,0.11
2,4,7,1,0,1,5,6,4,5,1,1,2,1,0.1
2,4,7,1,0,1,6,2,3,5,0,2,1,0,0.065
2,4,7,1,0,1,4,5,2,2,1,1,3,4,0.225
2,4,7,1,0,1,6,9,9,1,1,2,1,4,0.195
2,4,7,1,0,1,7,7,7,2,1,2,1,1,0.115
2,4,7,1,0,1,1,6,9,5,1,2,3,1,0.115
2,4,7,1,0,1,6,1,4,5,0,4,2,1,0.14
2,4,7,1,0,1,1,2,1,1,0,3,3,1,0.235
2,4,7,1,0,1,6,10,7,2,0,3,4,2,0.26
2,4,7,1,0,1,1,6,6,2,0,4,1,2,0.085
2,4,7,1,0,1,9,10,2,2,1,3,4,0,0.09
2,4,7,1,0,1,10,9,2,2,1,3,1,1,0.025
2,4,7,1,0,1,7,7,2,4,1,4,4,2,0.11
2,4,7,1,0,1,9,2,4,3,0,4,3,5,0.215
2,4,7,1,0,1,7,2,6,3,1,2,2,0,0.06
2,4,7,1,0,1,1,1,10,4,0,2,1,0,0.075
2,4,7,1,0,1,8,3,8,3,0,3,3,1,0.115
2,4,7,1,0,1,8,10,4,1,1,2,2,5,0.25
2,4,7,1,0,1,9,7,10,1,1,4,1,0,0.095
2,4,7,1,0,1,1,7,9,1,1,2,2,1,0.14
2,4,7,1,0,1,1,2,1,5,0,1,4,2,0.22
2,4,7,1,0,1,8,1,8,3,0,2,4,0,0.14
2,4,7,1,0,1,7,5,8,4,0,1,1,5,0.205
2,4,7,1,0,1,2,6,10,5,1,2,4,1,0.39
2,4,7,1,0,1,8,1,7,3,0,3,3,1,0.255
2,4,7,1,0,1,4,8,3,1,0,1,2,2,0.28
2,4,7,1,0,1,1,6,2,1,1,4,1,0,0.105
2,4,7,1,0,1,3,8,8,1,1,2,2,2,0.17
2,4,7,1,0,1,7,6,5,3,1,4,2,3,0.09
2,4,7,1,0,1,4,6,9,1,0,3,1,0,0.165
2,4,7,1,0,1,10,2,10,2,1,4,4,1,0.11
2,4,7,1,0,1,6,4,3,2,1,3,1,0,0.255
2,4,7,1,0,1,3,7,4,2,0,3,1,2,0.115
2,4,7,1,0,1,6,1,3,3,0,1,2,3,0.2
2,4,7,1,0,1,5,7,3,5,1,3,4,3,0.16
2,4,7,1,0,1,5,8,2,1,0,2,4,1,0.27
2,4,7,1,0,1,6,2,2,1,1,2,3,2,0.195
2,4,7,1,0,1,8,9,2,3,0,2,1,3,0.115
2,4,7,1,0,1,6,7,2,2,1,4,4,3,0.15
2,4,7,1,0,1,6,10,10,2,1,3,3,4,0.155
2,4,7,1,0,1,8,5,2,1,0,1,3,3,0.325
2,4,7,1,0,1,10,5,1,3,1,2,3,1,0.065
2,4,7,1,0,1,4,3,1,4,0,2,3,3,0.195
2,4,7,1,0,1,3,10,9,3,1,2,4,5,0.19
2,4,7,1,0,1,5,7,2,3,0,1,3,2,0.205
2,4,7,1,0,1,7,8,1,1,1,3,1,1,0.165
2,4,7,1,0,1,7,4,10,3,1,2,1,3,0.335
2,4,7,1,0,1,4,1,3,1,0,2,2,1,0.24
2,4,7,1,0,1,3,8,1,4,0,2,2,3,0.17
2,4,7,1,0,1,9,9,7,2,1,4,2,0,0.17
2,4,7,1,0,1,8,1,8,3,0,3,1,0,0.095
2,4,7,1,0,1,3,2,3,1,0,1,1,0,0.225
2,4,7,1,0,1,6,1,3,1,0,3,3,5,0.315
2,4,7,1,0,1,6,5,9,1,1,4,4,4,0.26
2,4,7,1,0,1,8,10,3,4,1,3,4,5,0.2
2,4,7,1,0,1,7,10,7,4,1,3,3,2,0.235
2,4,7,1,0,1,1,9,9,3,0,2,4,3,0.18
2,4,7,1,0,1,2,2,2,1,0,3,4,5,0.57
2,4,7,1,0,1,3,4,3,3,1,2,1,5,0.375
2,4,7,1,0,1,1,9,10,4,0,2,3,5,0.235
2,4,7,1,0,1,7,3,3,1,0,2,4,5,0.35
2,4,7,1,0,1,9,6,6,1,0,3,3,3,0.295
2,4,7,1,0,1,8,3,10,3,1,3,1,3,0.065
2,4,7,1,0,1,9,4,8,4,0,3,3,3,0.435
2,4,7,1,0,1,5,10,10,5,0,1,3,4,0.255
2,4,7,1,0,1,9,9,1,3,0,2,4,5,0.22
2,4,7,1,0,1,2,10,4,4,1,2,3,0,0.325
2,4,7,1,0,1,3,9,10,3,1,2,2,1,0.08
10,9,10,3,1,3,6,5,6,4,0,2,4,4,0.19
10,9,10,3,1,3,4,8,8,2,0,1,3,0,0.055
10,9,10,3,1,3,5,6,4,2,1,2,4,1,0.16
10,9,10,3,1,3,3,4,5,4,1,4,1,1,0.115
10,9,10,3,1,3,8,3,10,5,0,3,4,0,0.22
10,9,10,3,1,3,4,7,8,3,0,3,4,2,0.28
10,9,10,3,1,3,10,10,6,5,1,2,1,2,0.365
10,9,10,3,1,3,7,3,10,5,1,3,1,0,0.195
10,9,10,3,1,3,1,1,9,3,1,2,4,1,0.27
10,9,10,3,1,3,7,6,9,3,0,4,2,0,0.17
10,9,10,3,1,3,3,2,2,4,0,1,1,5,0.115
10,9,10,3,1,3,4,4,6,3,1,3,3,0,0.295
10,9,10,3,1,3,6,5,10,5,1,1,2,1,0.23
10,9,10,3,1,3,7,10,5,4,0,1,2,0,0.03
10,9,10,3,1,3,4,4,3,5,1,2,3,5,0.215
10,9,10,3,1,3,8,5,8,4,0,3,3,4,0.185
10,9,10,3,1,3,3,8,7,4,0,1,3,2,0.115
10,9,10,3,1,3,9,8,4,5,1,3,4,3,0.28
10,9,10,3,1,3,3,9,3,4,1,1,2,3,0.42
10,9,10,3,1,3,3,4,7,1,0,1,3,1,0.085
10,9,10,3,1,3,5,8,8,2,0,4,2,3,0.13
10,9,10,3,1,3,6,7,7,4,0,3,2,1,0.13
10,9,10,3,1,3,9,5,2,4,0,3,3,5,0.225
10,9,10,3,1,3,3,3,2,1,0,1,3,5,0.155
10,9,10,3,1,3,10,1,4,5,1,3,3,1,0.445
10,9,10,3,1,3,2,6,8,4,0,2,4,2,0.15
10,9,10,3,1,3,6,4,5,3,0,4,3,1,0.215
10,9,10,3,1,3,9,4,10,4,1,3,2,4,0.34
10,9,10,3,1,3,5,5,6,3,0,1,1,2,0.185
10,9,10,3,1,3,5,6,3,4,1,3,3,5,0.255
10,9,10,3,1,3,10,10,10,5,1,3,3,2,0.575
10,9,10,3,1,3,5,6,10,2,0,3,2,0,0.18
10,9,10,3,1,3,5,6,4,5,1,1,2,1,0.1
10,9,10,3,1,3,6,2,3,5,0,2,1,0,0.045
10,9,10,3,1,3,4,5,2,2,1,1,3,4,0.175
10,9,10,3,1,3,6,9,9,1,1,2,1,4,0.405
10,9,10,3,1,3,7,7,7,2,1,2,1,1,0.095
10,9,10,3,1,3,1,6,9,5,1,2,3,1,0.115
10,9,10,3,1,3,6,1,4,5,0,4,2,1,0.07
10,9,10,3,1,3,1,2,1,1,0,3,3,1,0.115
10,9,10,3,1,3,6,10,7,2,0,3,4,2,0.19
10,9,10,3,1,3,1,6,6,2,0,4,1,2,0.065
10,9,10,3,1,3,9,10,2,2,1,3,4,0,0.18
10,9,10,3,1,3,10,9,2,2,1,3,1,1,0.625
10,9,10,3,1,3,7,7,2,4,1,4,4,2,0.19
10,9,10,3,1,3,9,2,4,3,0,4,3,5,0.285
10,9,10,3,1,3,7,2,6,3,1,2,2,0,0.22
10,9,10,3,1,3,1,1,10,4,0,2,1,0,0.115
10,9,10,3,1,3,8,3,8,3,0,3,3,1,0.225
10,9,10,3,1,3,8,10,4,1,1,2,2,5,0.22
10,9,10,3,1,3,9,7,10,1,1,4,1,0,0.195
10,9,10,3,1,3,1,7,9,1,1,2,2,1,0.13
10,9,10,3,1,3,1,2,1,5,0,1,4,2,0.12
10,9,10,3,1,3,8,1,8,3,0,2,4,0,0.18
10,9,10,3,1,3,7,5,8,4,0,1,1,5,0.135
10,9,10,3,1,3,2,6,10,5,1,2,4,1,0.24
10,9,10,3,1,3,8,1,7,3,0,3,3,1,0.245
10,9,10,3,1,3,4,8,3,1,0,1,2,2,0.07
10,9,10,3,1,3,1,6,2,1,1,4,1,0,0.055
10,9,10,3,1,3,3,8,8,1,1,2,2,2,0.13
10,9,10,3,1,3,7,6,5,3,1,4,2,3,0.26
10,9,10,3,1,3,4,6,9,1,0,3,1,0,0.095
10,9,10,3,1,3,10,2,10,2,1,4,4,1,0.5
10,9,10,3,1,3,6,4,3,2,1,3,1,0,0.105
10,9,10,3,1,3,3,7,4,2,0,3,1,2,0.085
10,9,10,3,1,3,6,1,3,3,0,1,2,3,0.18
10,9,10,3,1,3,5,7,3,5,1,3,4,3,0.26
10,9,10,3,1,3,5,8,2,1,0,2,4,1,0.14
10,9,10,3,1,3,6,2,2,1,1,2,3,2,0.145
10,9,10,3,1,3,8,9,2,3,0,2,1,3,0.455
10,9,10,3,1,3,6,7,2,2,1,4,4,3,0.22
10,9,10,3,1,3,6,10,10,2,1,3,3,4,0.355
10,9,10,3,1,3,8,5,2,1,0,1,3,3,0.125
10,9,10,3,1,3,10,5,1,3,1,2,3,1,0.505
10,9,10,3,1,3,4,3,1,4,0,2,3,3,0.145
10,9,10,3,1,3,3,10,9,3,1,2,4,5,0.33
10,9,10,3,1,3,5,7,2,3,0,1,3,2,0.205
10,9,10,3,1,3,7,8,1,1,1,3,1,1,0.135
10,9,10,3,1,3,7,4,10,3,1,2,1,3,0.335
10,9,10,3,1,3,4,1,3,1,0,2,2,1,0.09
10,9,10,3,1,3,3,8,1,4,0,2,2,3,0.12
10,9,10,3,1,3,9,9,7,2,1,4,2,0,0.35
10,9,10,3,1,3,8,1,8,3,0,3,1,0,0.165
10,9,10,3,1,3,3,2,3,1,0,1,1,0,0.045
10,9,10,3,1,3,6,1,3,1,0,3,3,5,0.205
10,9,10,3,1,3,6,5,9,1,1,4,4,4,0.2
10,9,10,3,1,3,8,10,3,4,1,3,4,5,0.32
10,9,10,3,1,3,7,10,7,4,1,3,3,2,0.235
10,9,10,3,1,3,1,9,9,3,0,2,4,3,0.48
10,9,10,3,1,3,2,2,2,1,0,3,4,5,0.22
10,9,10,3,1,3,3,4,3,3,1,2,1,5,0.295
10,9,10,3,1,3,1,9,10,4,0,2,3,5,0.515
10,9,10,3,1,3,7,3,3,1,0,2,4,5,0.21
10,9,10,3,1,3,9,6,6,1,0,3,3,3,0.155
10,9,10,3,1,3,8,3,10,3,1,3,1,3,0.375
10,9,10,3,1,3,9,4,8,4,0,3,3,3,0.195
10,9,10,3,1,3,5,10,10,5,0,1,3,4,0.245
10,9,10,3,1,3,9,9,1,3,0,2,4,5,0.52
10,9,10,3,1,3,2,10,4,4,1,2,3,0,0.105
10,9,10,3,1,3,3,9,10,3,1,2,2,1,0.56
6,2,10,1,0,4,6,5,6,4,0,2,4,4,0.45
6,2,10,1,0,4,4,8,8,2,0,1,3,0,0.095
6,2,10,1,0,4,5,6,4,2,1,2,4,1,0.09
6,2,10,1,0,4,3,4,5,4,1,4,1,1,0.085
6,2,10,1,0,4,8,3,10,5,0,3,4,0,0.23
6,2,10,1,0,4,4,7,8,3,0,3,4,2,0.18
6,2,10,1,0,4,10,10,6,5,1,2,1,2,0.055
6,2,10,1,0,4,7,3,10,5,1,3,1,0,0.125
6,2,10,1,0,4,1,1,9,3,1,2,4,1,0.12
6,2,10,1,0,4,7,6,9,3,0,4,2,0,0.15
6,2,10,1,0,4,3,2,2,4,0,1,1,5,0.425
6,2,10,1,0,4,4,4,6,3,1,3,3,0,0.055
6,2,10,1,0,4,6,5,10,5,1,1,2,1,0.42
6,2,10,1,0,4,7,10,5,4,0,1,2,0,0.08
6,2,10,1,0,4,4,4,3,5,1,2,3,5,0.175
6,2,10,1,0,4,8,5,8,4,0,3,3,4,0.175
6,2,10,1,0,4,3,8,7,4,0,1,3,2,0.165
6,2,10,1,0,4,9,8,4,5,1,3,4,3,0.14
6,2,10,1,0,4,3,9,3,4,1,1,2,3,0.13
6,2,10,1,0,4,3,4,7,1,0,1,3,1,0.265
6,2,10,1,0,4,5,8,8,2,0,4,2,3,0.18
6,2,10,1,0,4,6,7,7,4,0,3,2,1,0.37
6,2,10,1,0,4,9,5,2,4,0,3,3,5,0.245
6,2,10,1,0,4,3,3,2,1,0,1,3,5,0.305
6,2,10,1,0,4,10,1,4,5,1,3,3,1,0.065
6,2,10,1,0,4,2,6,8,4,0,2,4,2,0.17
6,2,10,1,0,4,6,4,5,3,0,4,3,1,0.455
6,2,10,1,0,4,9,4,10,4,1,3,2,4,0.21
6,2,10,1,0,4,5,5,6,3,0,1,1,2,0.095
6,2,10,1,0,4,5,6,3,4,1,3,3,5,0.195
6,2,10,1,0,4,10,10,10,5,1,3,3,2,0.235
6,2,10,1,0,4,5,6,10,2,0,3,2,0,0.19
6,2,10,1,0,4,5,6,4,5,1,1,2,1,0.05
6,2,10,1,0,4,6,2,3,5,0,2,1,0,0.555
6,2,10,1,0,4,4,5,2,2,1,1,3,4,0.175
6,2,10,1,0,4,6,9,9,1,1,2,1,4,0.465
6,2,10,1,0,4,7,7,7,2,1,2,1,1,0.035
6,2,10,1,0,4,1,6,9,5,1,2,3,1,0.065
6,2,10,1,0,4,6,1,4,5,0,4,2,1,0.43
6,2,10,1,0,4,1,2,1,1,0,3,3,1,0.515
6,2,10,1,0,4,6,10,7,2,0,3,4,2,0.44
6,2,10,1,0,4,1,6,6,2,0,4,1,2,0.155
6,2,10,1,0,4,9,10,2,2,1,3,4,0,0.09
6,2,10,1,0,4,10,9,2,2,1,3,1,1,0.045
6,2,10,1,0,4,7,7,2,4,1,4,4,2,0.18
6,2,10,1,0,4,9,2,4,3,0,4,3,5,0.525
6,2,10,1,0,4,7,2,6,3,1,2,2,0,0.32
6,2,10,1,0,4,1,1,10,4,0,2,1,0,0.175
6,2,10,1,0,4,8,3,8,3,0,3,3,1,0.135
6,2,10,1,0,4,8,10,4,1,1,2,2,5,0.24
6,2,10,1,0,4,9,7,10,1,1,4,1,0,0.245
6,2,10,1,0,4,1,7,9,1,1,2,2,1,0.14
6,2,10,1,0,4,1,2,1,5,0,1,4,2,0.41
6,2,10,1,0,4,8,1,8,3,0,2,4,0,0.13
6,2,10,1,0,4,7,5,8,4,0,1,1,5,0.155
6,2,10,1,0,4,2,6,10,5,1,2,4,1,0.21
6,2,10,1,0,4,8,1,7,3,0,3,3,1,0.115
6,2,10,1,0,4,4,8,3,1,0,1,2,2,0.26
6,2,10,1,0,4,1,6,2,1,1,4,1,0,0.155
6,2,10,1,0,4,3,8,8,1,1,2,2,2,0.21
6,2,10,1,0,4,7,6,5,3,1,4,2,3,0.16
6,2,10,1,0,4,4,6,9,1,0,3,1,0,0.145
6,2,10,1,0,4,10,2,10,2,1,4,4,1,0.5
6,2,10,1,0,4,6,4,3,2,1,3,1,0,0.275
6,2,10,1,0,4,3,7,4,2,0,3,1,2,0.115
6,2,10,1,0,4,6,1,3,3,0,1,2,3,0.39
6,2,10,1,0,4,5,7,3,5,1,3,4,3,0.13
6,2,10,1,0,4,5,8,2,1,0,2,4,1,0.25
6,2,10,1,0,4,6,2,2,1,1,2,3,2,0.705
6,2,10,1,0,4,8,9,2,3,0,2,1,3,0.155
6,2,10,1,0,4,6,7,2,2,1,4,4,3,0.46
6,2,10,1,0,4,6,10,10,2,1,3,3,4,0.505
6,2,10,1,0,4,8,5,2,1,0,1,3,3,0.275
6,2,10,1,0,4,10,5,1,3,1,2,3,1,0.065
6,2,10,1,0,4,4,3,1,4,0,2,3,3,0.165
6,2,10,1,0,4,3,10,9,3,1,2,4,5,0.21
6,2,10,1,0,4,5,7,2,3,0,1,3,2,0.145
6,2,10,1,0,4,7,8,1,1,1,3,1,1,0.135
6,2,10,1,0,4,7,4,10,3,1,2,1,3,0.195
6,2,10,1,0,4,4,1,3,1,0,2,2,1,0.22
6,2,10,1,0,4,3,8,1,4,0,2,2,3,0.15
6,2,10,1,0,4,9,9,7,2,1,4,2,0,0.08
6,2,10,1,0,4,8,1,8,3,0,3,1,0,0.085
6,2,10,1,0,4,3,2,3,1,0,1,1,0,0.445
6,2,10,1,0,4,6,1,3,1,0,3,3,5,0.585
6,2,10,1,0,4,6,5,9,1,1,4,4,4,0.6
6,2,10,1,0,4,8,10,3,4,1,3,4,5,0.19
6,2,10,1,0,4,7,10,7,4,1,3,3,2,0.135
6,2,10,1,0,4,1,9,9,3,0,2,4,3,0.18
6,2,10,1,0,4,2,2,2,1,0,3,4,5,0.59
6,2,10,1,0,4,3,4,3,3,1,2,1,5,0.125
6,2,10,1,0,4,1,9,10,4,0,2,3,5,0.315
6,2,10,1,0,4,7,3,3,1,0,2,4,5,0.36
6,2,10,1,0,4,9,6,6,1,0,3,3,3,0.305
6,2,10,1,0,4,8,3,10,3,1,3,1,3,0.165
6,2,10,1,0,4,9,4,8,4,0,3,3,3,0.175
6,2,10,1,0,4,5,10,10,5,0,1,3,4,0.285
6,2,10,1,0,4,9,9,1,3,0,2,4,5,0.26
6,2,10,1,0,4,2,10,4,4,1,2,3,0,0.095
6,2,10,1,0,4,3,9,10,3,1,2,2,1,0.15
10,3,4,1,1,4,6,5,6,4,0,2,4,4,0.17
10,3,4,1,1,4,4,8,8,2,0,1,3,0,0.075
10,3,4,1,1,4,5,6,4,2,1,2,4,1,0.25
10,3,4,1,1,4,3,4,5,4,1,4,1,1,0.145
10,3,4,1,1,4,8,3,10,5,0,3,4,0,0.37
10,3,4,1,1,4,4,7,8,3,0,3,4,2,0.14
10,3,4,1,1,4,10,10,6,5,1,2,1,2,0.375
10,3,4,1,1,4,7,3,10,5,1,3,1,0,0.345
10,3,4,1,1,4,1,1,9,3,1,2,4,1,0.19
10,3,4,1,1,4,7,6,9,3,0,4,2,0,0.1
10,3,4,1,1,4,3,2,2,4,0,1,1,5,0.105
10,3,4,1,1,4,4,4,6,3,1,3,3,0,0.135
10,3,4,1,1,4,6,5,10,5,1,1,2,1,0.1
10,3,4,1,1,4,7,10,5,4,0,1,2,0,0.06
10,3,4,1,1,4,4,4,3,5,1,2,3,5,0.215
10,3,4,1,1,4,8,5,8,4,0,3,3,4,0.145
10,3,4,1,1,4,3,8,7,4,0,1,3,2,0.105
10,3,4,1,1,4,9,8,4,5,1,3,4,3,0.3
10,3,4,1,1,4,3,9,3,4,1,1,2,3,0.17
10,3,4,1,1,4,3,4,7,1,0,1,3,1,0.205
10,3,4,1,1,4,5,8,8,2,0,4,2,3,0.17
10,3,4,1,1,4,6,7,7,4,0,3,2,1,0.05
10,3,4,1,1,4,9,5,2,4,0,3,3,5,0.155
10,3,4,1,1,4,3,3,2,1,0,1,3,5,0.545
10,3,4,1,1,4,10,1,4,5,1,3,3,1,0.475
10,3,4,1,1,4,2,6,8,4,0,2,4,2,0.11
10,3,4,1,1,4,6,4,5,3,0,4,3,1,0.155
10,3,4,1,1,4,9,4,10,4,1,3,2,4,0.18
10,3,4,1,1,4,5,5,6,3,0,1,1,2,0.085
10,3,4,1,1,4,5,6,3,4,1,3,3,5,0.235
10,3,4,1,1,4,10,10,10,5,1,3,3,2,0.405
10,3,4,1,1,4,5,6,10,2,0,3,2,0,0.04
10,3,4,1,1,4,5,6,4,5,1,1,2,1,0.21
10,3,4,1,1,4,6,2,3,5,0,2,1,0,0.025
10,3,4,1,1,4,4,5,2,2,1,1,3,4,0.175
10,3,4,1,1,4,6,9,9,1,1,2,1,4,0.265
10,3,4,1,1,4,7,7,7,2,1,2,1,1,0.065
